Epoch,Average Loss
1,0.068800
2,0.017821
3,0.007509
4,0.006379
5,0.007414
6,0.006800
7,0.005671
8,0.004905
9,0.004597
10,0.004575
11,0.004412
12,0.004189
13,0.003929
14,0.003464
15,0.002985
16,0.002982
17,0.003085
18,0.002789
19,0.002911
20,0.002593
21,0.002821
22,0.002516
23,0.002585
24,0.002211
25,0.002639
26,0.002029
27,0.002389
28,0.001687
29,0.002154
30,0.002087
31,0.001793
32,0.001719
33,0.001853
34,0.002704
35,0.001902
36,0.001764
37,0.001502
38,0.001657
39,0.002056
40,0.001349
41,0.002527
42,0.001905
43,0.001602
44,0.001724
45,0.001542
46,0.001949
47,0.001511
48,0.001766
49,0.001827
50,0.001567
51,0.001684
52,0.001453
53,0.001677
54,0.001411
55,0.001559
56,0.001681
57,0.001397
58,0.001278
59,0.001338
60,0.001274
61,0.001287
62,0.001398
63,0.001269
64,0.001619
65,0.001275
66,0.001182
67,0.001301
68,0.001033
69,0.001152
70,0.001379
71,0.002050
72,0.001420
73,0.001290
74,0.001117
75,0.001127
76,0.001209
77,0.001009
78,0.001116
79,0.001167
80,0.001343
81,0.001425
82,0.000883
83,0.000957
84,0.001050
85,0.001129
86,0.002604
87,0.000893
88,0.000721
89,0.000792
90,0.000934
91,0.000959
92,0.001117
93,0.002098
94,0.001216
95,0.001122
96,0.000923
97,0.000899
98,0.001033
99,0.001100
100,0.001345
101,0.001052
102,0.000933
103,0.001050
104,0.001062
105,0.001137
106,0.001133
107,0.000927
108,0.000994
109,0.001420
110,0.000956
111,0.001023
112,0.001397
113,0.001106
114,0.000952
115,0.001136
116,0.001107
117,0.000988
118,0.001038
119,0.001044
120,0.001111
121,0.001114
122,0.001061
123,0.001132
124,0.000919
125,0.001012
126,0.001107
127,0.001359
128,0.001042
129,0.001044
130,0.000909
131,0.000999
132,0.000990
133,0.000996
134,0.000892
135,0.000995
136,0.001210
137,0.001299
138,0.001103
139,0.001055
140,0.001010
141,0.001044
142,0.001047
143,0.001005
144,0.001037
145,0.001043
146,0.001007
147,0.001008
148,0.000995
149,0.001031
150,0.000974
151,0.000966
152,0.001000
153,0.000958
154,0.000897
155,0.001029
156,0.001019
157,0.000954
158,0.000931
159,0.000930
160,0.001030
161,0.000987
162,0.000805
163,0.000912
164,0.000963
165,0.000959
166,0.000959
167,0.001032
168,0.001002
169,0.000924
170,0.000850
171,0.000959
172,0.000903
173,0.000950
174,0.000965
175,0.000903
176,0.000783
177,0.000808
178,0.000916
179,0.000926
180,0.000880
181,0.000868
182,0.000885
183,0.000841
184,0.000764
185,0.000955
186,0.000882
187,0.001008
188,0.000894
189,0.000761
190,0.000881
191,0.000717
192,0.001071
193,0.000800
194,0.000920
195,0.000891
196,0.000864
197,0.000803
198,0.000657
199,0.000889
200,0.001003
201,0.001167
202,0.000680
203,0.000736
204,0.000893
205,0.000823
206,0.000782
207,0.000909
208,0.000853
209,0.000947
210,0.000811
211,0.000805
212,0.000888
213,0.000701
214,0.000858
215,0.001151
216,0.000809
217,0.000641
218,0.001037
219,0.000695
220,0.000602
221,0.001086
222,0.000975
223,0.000759
224,0.000771
225,0.000776
226,0.000917
227,0.000795
228,0.000997
229,0.000879
230,0.000698
231,0.000785
232,0.000826
233,0.000893
234,0.001043
235,0.000684
236,0.000695
237,0.000901
238,0.000895
239,0.001517
240,0.000705
241,0.000557
242,0.000805
243,0.000759
244,0.000969
245,0.000812
246,0.000706
247,0.000769
248,0.000886
249,0.000819
250,0.001291
251,0.000583
252,0.000551
253,0.000732
254,0.000728
255,0.001054
256,0.000651
257,0.000846
258,0.000754
259,0.000733
260,0.000696
261,0.000871
262,0.000815
263,0.000692
264,0.000673
265,0.000851
266,0.001000
267,0.000805
268,0.000778
269,0.000651
270,0.000801
271,0.000624
272,0.000611
273,0.000955
274,0.001131
275,0.000744
276,0.000594
277,0.000866
278,0.000619
279,0.000722
280,0.000754
281,0.000802
282,0.000614
283,0.000816
284,0.000637
285,0.001082
286,0.000954
287,0.000578
288,0.000711
289,0.000781
290,0.000651
291,0.000527
292,0.000898
293,0.000857
294,0.000674
295,0.000785
296,0.000713
297,0.000701
298,0.000681
299,0.000795
300,0.000870
301,0.000647
302,0.000763
303,0.000552
304,0.000792
305,0.000716
306,0.000598
307,0.000794
308,0.000860
309,0.000614
310,0.000714
311,0.000564
312,0.000677
313,0.001047
314,0.001377
315,0.000510
316,0.000495
317,0.000498
318,0.000757
319,0.000780
320,0.000909
321,0.000743
322,0.000668
323,0.000623
324,0.000694
325,0.000707
326,0.000591
327,0.000873
328,0.001061
329,0.000662
330,0.000603
331,0.000506
332,0.001051
333,0.000669
334,0.000651
335,0.000662
336,0.000758
337,0.000670
338,0.000675
339,0.000927
340,0.000819
341,0.000731
342,0.000568
343,0.000606
344,0.000801
345,0.000683
346,0.000686
347,0.000698
348,0.000513
349,0.001116
350,0.000601
351,0.000583
352,0.000955
353,0.000949
354,0.000753
355,0.000676
356,0.000642
357,0.000796
358,0.000889
359,0.000605
360,0.000504
361,0.000800
362,0.000837
363,0.000613
364,0.000602
365,0.000954
366,0.000844
367,0.000637
368,0.000608
369,0.000718
370,0.000707
371,0.000683
372,0.000629
373,0.001070
374,0.000660
375,0.000576
376,0.000740
377,0.000568
378,0.000779
379,0.000562
380,0.000818
381,0.000639
382,0.000950
383,0.000900
384,0.000855
385,0.000514
386,0.000574
387,0.000500
388,0.000828
389,0.000999
390,0.000649
391,0.000716
392,0.000781
393,0.000630
394,0.000605
395,0.000694
396,0.001073
397,0.000704
398,0.000613
399,0.000638
400,0.000615
401,0.000679
402,0.000828
403,0.000629
404,0.000715
405,0.000897
406,0.000602
407,0.000630
408,0.000795
409,0.000746
410,0.000651
411,0.000639
412,0.000722
413,0.000687
414,0.000569
415,0.000608
416,0.001131
417,0.000700
418,0.000657
419,0.000674
420,0.000629
421,0.000716
422,0.000657
423,0.000639
424,0.000854
425,0.000721
426,0.000676
427,0.000678
428,0.000840
429,0.000637
430,0.000783
431,0.000609
432,0.000756
433,0.000974
434,0.000582
435,0.000508
436,0.000591
437,0.001182
438,0.000598
439,0.000645
440,0.000616
441,0.000688
442,0.000693
443,0.000681
444,0.000898
445,0.000774
446,0.000730
447,0.000658
448,0.000641
449,0.000951
450,0.000847
451,0.000729
452,0.000481
453,0.000524
454,0.000566
455,0.000588
456,0.000987
457,0.000718
458,0.000693
459,0.000795
460,0.000770
461,0.000714
462,0.000627
463,0.000700
464,0.000626
465,0.000810
466,0.000513
467,0.000566
468,0.000702
469,0.000726
470,0.000813
471,0.000632
472,0.000838
473,0.000629
474,0.000638
475,0.000507
476,0.000708
477,0.000610
478,0.001137
479,0.000554
480,0.000447
481,0.000557
482,0.000558
483,0.001121
484,0.000594
485,0.000640
486,0.000683
487,0.000864
488,0.000794
489,0.000645
490,0.000646
491,0.000721
492,0.000645
493,0.000769
494,0.000791
495,0.000736
496,0.000640
497,0.000674
498,0.000730
499,0.000724
500,0.000623
501,0.000609
502,0.000561
503,0.000810
504,0.000679
505,0.000818
506,0.000550
507,0.000522
508,0.000732
509,0.000750
510,0.000740
511,0.000606
512,0.000764
513,0.000706
514,0.000748
515,0.000602
516,0.000639
517,0.000816
518,0.000675
519,0.000617
520,0.000532
521,0.000636
522,0.000865
523,0.000809
524,0.000732
525,0.000751
526,0.000660
527,0.000798
528,0.000575
529,0.000648
530,0.000724
531,0.000893
532,0.000576
533,0.000569
534,0.000710
535,0.000721
536,0.000733
537,0.000656
538,0.000733
539,0.000686
540,0.000588
541,0.000788
542,0.000676
543,0.000565
544,0.000849
545,0.000571
546,0.000626
547,0.000782
548,0.000790
549,0.000526
550,0.000854
551,0.000685
552,0.000564
553,0.000485
554,0.000825
555,0.001148
556,0.000535
557,0.000534
558,0.000740
559,0.000618
560,0.000719
561,0.000632
562,0.000573
563,0.001020
564,0.000537
565,0.000644
566,0.000665
567,0.000791
568,0.000584
569,0.000741
570,0.000767
571,0.000505
572,0.000645
573,0.000806
574,0.000603
575,0.000932
576,0.000910
577,0.000515
578,0.000580
579,0.000485
580,0.000872
581,0.000660
582,0.000623
583,0.000634
584,0.000655
585,0.001001
586,0.000551
587,0.000539
588,0.000550
589,0.000820
590,0.001165
591,0.000644
592,0.000563
593,0.000568
594,0.000652
595,0.000533
596,0.001110
597,0.000628
598,0.000714
599,0.000549
600,0.000699
601,0.000753
602,0.000660
603,0.000688
604,0.000578
605,0.000656
606,0.000571
607,0.000955
608,0.000667
609,0.000826
610,0.000584
611,0.000554
612,0.000618
613,0.000674
614,0.000592
615,0.000886
616,0.000846
617,0.000577
618,0.000620
619,0.000560
620,0.000691
621,0.000632
622,0.000777
623,0.000810
624,0.000630
625,0.000730
626,0.000830
627,0.000531
628,0.000581
629,0.000768
630,0.000733
631,0.000634
632,0.000744
633,0.000680
634,0.000655
635,0.000558
636,0.000737
637,0.000693
638,0.000541
639,0.000534
640,0.000604
641,0.000797
642,0.000803
643,0.000602
644,0.000708
645,0.000615
646,0.000610
647,0.000582
648,0.000711
649,0.000796
650,0.000671
651,0.000508
652,0.000591
653,0.000636
654,0.000762
655,0.000876
656,0.000699
657,0.000695
658,0.000652
659,0.000689
660,0.000888
661,0.000672
662,0.000646
663,0.000696
664,0.000587
665,0.000691
666,0.000758
667,0.000676
668,0.000793
669,0.000554
670,0.000476
671,0.000692
672,0.000738
673,0.000602
674,0.000743
675,0.000516
676,0.000533
677,0.000662
678,0.001160
679,0.000578
680,0.000576
681,0.000483
682,0.000745
683,0.000668
684,0.000662
685,0.000717
686,0.000667
687,0.000687
688,0.000742
689,0.000727
690,0.000672
691,0.000663
692,0.000681
693,0.000675
694,0.000603
695,0.000807
696,0.000499
697,0.000701
698,0.000519
699,0.001081
700,0.000572
701,0.000643
702,0.000725
703,0.000618
704,0.000545
705,0.000708
706,0.000593
707,0.000703
708,0.000638
709,0.000835
710,0.000684
711,0.000517
712,0.000723
713,0.000730
714,0.000631
715,0.000649
716,0.000452
717,0.000688
718,0.000521
719,0.001015
720,0.000581
721,0.000624
722,0.000851
723,0.000869
724,0.000494
725,0.000599
726,0.000749
727,0.000639
728,0.000776
729,0.000737
730,0.000619
731,0.000484
732,0.000528
733,0.001285
734,0.001005
735,0.000496
736,0.000507
737,0.000578
738,0.000613
739,0.000743
740,0.000979
741,0.000692
742,0.000626
743,0.000766
744,0.000594
745,0.000548
746,0.000599
747,0.000801
748,0.000628
749,0.000894
750,0.000703
751,0.000514
752,0.000557
753,0.000662
754,0.000816
755,0.000609
756,0.000824
757,0.000561
758,0.000713
759,0.000810
760,0.000908
761,0.000457
762,0.000543
763,0.000537
764,0.000663
765,0.000508
766,0.001154
767,0.000740
768,0.000503
769,0.000454
770,0.000677
771,0.000776
772,0.000710
773,0.000682
774,0.000579
775,0.000503
776,0.000865
777,0.000772
778,0.000585
779,0.000629
780,0.000706
781,0.000522
782,0.000759
783,0.000799
784,0.000606
785,0.000492
786,0.000859
787,0.000686
788,0.000646
789,0.000535
790,0.000620
791,0.000722
792,0.000944
793,0.000842
794,0.000462
795,0.000579
796,0.000476
797,0.000797
798,0.000633
799,0.000709
800,0.000503
801,0.000688
802,0.000495
803,0.000925
804,0.000651
805,0.000619
806,0.000462
807,0.000730
808,0.000548
809,0.000707
810,0.000586
811,0.000675
812,0.000590
813,0.001429
814,0.000585
815,0.000492
816,0.000592
817,0.000610
818,0.000762
819,0.000772
820,0.000570
821,0.000553
822,0.000686
823,0.000776
824,0.000609
825,0.000629
826,0.000511
827,0.000713
828,0.000518
829,0.000781
830,0.000593
831,0.000853
832,0.000666
833,0.000509
834,0.000761
835,0.000626
836,0.000613
837,0.000619
838,0.000612
839,0.000763
840,0.000635
841,0.000613
842,0.000722
843,0.000673
844,0.000506
845,0.000513
846,0.000722
847,0.000877
848,0.000666
849,0.000725
850,0.000718
851,0.000450
852,0.000498
853,0.000611
854,0.001003
855,0.000612
856,0.000635
857,0.000802
858,0.000610
859,0.000505
860,0.000559
861,0.000654
862,0.000930
863,0.000835
864,0.000547
865,0.000811
866,0.000601
867,0.000566
868,0.000490
869,0.001024
870,0.001013
871,0.000519
872,0.000477
873,0.000608
874,0.000535
875,0.000750
876,0.000797
877,0.000727
878,0.000796
879,0.000509
880,0.000425
881,0.000702
882,0.000702
883,0.000550
884,0.000971
885,0.000608
886,0.000597
887,0.000539
888,0.000723
889,0.000556
890,0.000867
891,0.000699
892,0.000503
893,0.000544
894,0.000863
895,0.000983
896,0.000495
897,0.000491
898,0.000636
899,0.000746
900,0.000677
901,0.000835
902,0.000455
903,0.000610
904,0.000496
905,0.000796
906,0.000875
907,0.000626
908,0.000535
909,0.000842
910,0.000682
911,0.000651
912,0.000582
913,0.000572
914,0.000741
915,0.000584
916,0.000744
917,0.000742
918,0.000674
919,0.000820
920,0.000691
921,0.000464
922,0.000473
923,0.000728
924,0.001006
925,0.000780
926,0.000677
927,0.000577
928,0.000640
929,0.000762
930,0.000666
931,0.000764
932,0.000647
933,0.000745
934,0.000586
935,0.000593
936,0.000811
937,0.000796
938,0.000530
939,0.000569
940,0.000749
941,0.001004
942,0.000480
943,0.000508
944,0.000579
945,0.000732
946,0.000831
947,0.000675
948,0.000636
949,0.000690
950,0.000641
951,0.001100
952,0.000771
953,0.000462
954,0.000447
955,0.000732
956,0.000631
957,0.000756
958,0.000807
959,0.000643
960,0.000747
961,0.000737
962,0.000690
963,0.000814
964,0.000572
965,0.000675
966,0.000479
967,0.000744
968,0.000730
969,0.000571
970,0.000813
971,0.000507
972,0.000627
973,0.000842
974,0.000667
975,0.000639
976,0.000642
977,0.000611
978,0.000523
979,0.000736
980,0.000674
981,0.000650
982,0.000681
983,0.000544
984,0.000508
985,0.000803
986,0.000786
987,0.000752
988,0.000502
989,0.000739
990,0.000536
991,0.001084
992,0.000751
993,0.000478
994,0.000445
995,0.000641
996,0.000541
997,0.000980
998,0.000790
999,0.000676
1000,0.000479
