Epoch,Average Loss
1,0.047122
2,0.008648
3,0.008667
4,0.006954
5,0.006191
6,0.005411
7,0.004611
8,0.003761
9,0.002927
10,0.002574
11,0.003307
12,0.003486
13,0.001941
14,0.003316
15,0.002061
16,0.002700
17,0.001920
18,0.002457
19,0.001882
20,0.001739
21,0.001891
22,0.002378
23,0.002273
24,0.001462
25,0.001364
26,0.001582
27,0.001504
28,0.001802
29,0.001401
30,0.001490
31,0.001558
32,0.001394
33,0.001298
34,0.001341
35,0.001643
36,0.001458
37,0.001147
38,0.001492
39,0.001765
40,0.001090
41,0.001112
42,0.001064
43,0.001271
44,0.001334
45,0.001287
46,0.000975
47,0.001352
48,0.001279
49,0.001254
50,0.001229
51,0.000949
52,0.001082
53,0.001357
54,0.001055
55,0.001224
56,0.001164
57,0.000941
58,0.001015
59,0.001178
60,0.001258
61,0.001057
62,0.001180
63,0.001161
64,0.001241
65,0.001206
66,0.001354
67,0.000894
68,0.001060
69,0.001040
70,0.000955
71,0.000863
72,0.001057
73,0.001015
74,0.000892
75,0.001182
76,0.001062
77,0.000889
78,0.000921
79,0.000882
80,0.000952
81,0.001153
82,0.000962
83,0.000839
84,0.000933
85,0.000924
86,0.000883
87,0.001060
88,0.000831
89,0.000806
90,0.001076
91,0.001133
92,0.000859
93,0.000959
94,0.000862
95,0.000799
96,0.000891
97,0.001162
98,0.000877
99,0.000873
100,0.001420
101,0.000981
102,0.000913
103,0.000885
104,0.000939
105,0.001157
106,0.000806
107,0.000920
108,0.001041
109,0.000851
110,0.001214
111,0.001059
112,0.001109
113,0.001060
114,0.000859
115,0.001065
116,0.001227
117,0.000994
118,0.000951
119,0.001071
120,0.001239
121,0.001118
122,0.001084
123,0.000997
124,0.001113
125,0.001087
126,0.000963
127,0.000963
128,0.001174
129,0.001118
130,0.001045
131,0.001037
132,0.001000
133,0.000874
134,0.001107
135,0.000925
136,0.001202
137,0.001112
138,0.001028
139,0.000848
140,0.000916
141,0.001213
142,0.001091
143,0.001165
144,0.000952
145,0.000748
146,0.001023
147,0.001260
148,0.000972
149,0.000969
150,0.000715
151,0.000848
152,0.001197
153,0.000893
154,0.000732
155,0.000918
156,0.001225
157,0.001317
158,0.001134
159,0.000678
160,0.000682
161,0.001009
162,0.001038
163,0.000894
164,0.000877
165,0.000858
166,0.000887
167,0.001107
168,0.001001
169,0.000831
170,0.000852
171,0.000921
172,0.000854
173,0.000924
174,0.000893
175,0.000905
176,0.000911
177,0.001033
178,0.000988
179,0.000859
180,0.000920
181,0.000959
182,0.000800
183,0.000866
184,0.000778
185,0.000853
186,0.001026
187,0.001006
188,0.000893
189,0.000929
190,0.001007
191,0.000761
192,0.000976
193,0.000820
194,0.000852
195,0.000839
196,0.000861
197,0.000953
198,0.000953
199,0.000906
200,0.000878
201,0.001064
202,0.000945
203,0.000781
204,0.000663
205,0.000898
206,0.000987
207,0.000881
208,0.000808
209,0.000927
210,0.001110
211,0.000788
212,0.000769
213,0.000947
214,0.000692
215,0.000896
216,0.001006
217,0.000683
218,0.000896
219,0.000852
220,0.001071
221,0.000796
222,0.000699
223,0.001004
224,0.001012
225,0.000607
226,0.000716
227,0.001016
228,0.000699
229,0.000857
230,0.000944
231,0.000881
232,0.000791
233,0.000782
234,0.000933
235,0.000599
236,0.000741
237,0.001008
238,0.001033
239,0.000677
240,0.000868
241,0.000776
242,0.000894
243,0.000853
244,0.000802
245,0.000827
246,0.000739
247,0.000781
248,0.000918
249,0.000819
250,0.000681
251,0.000851
252,0.000984
253,0.000729
254,0.000763
255,0.000727
256,0.001147
257,0.000945
258,0.000773
259,0.000588
260,0.000704
261,0.000831
262,0.000966
263,0.000796
264,0.000813
265,0.000668
266,0.000807
267,0.001070
268,0.000760
269,0.000716
270,0.000959
271,0.000726
272,0.000731
273,0.000661
274,0.001041
275,0.000851
276,0.000834
277,0.000650
278,0.000670
279,0.000779
280,0.000959
281,0.000863
282,0.000860
283,0.000773
284,0.000736
285,0.000929
286,0.000714
287,0.000742
288,0.000747
289,0.000586
290,0.000841
291,0.000994
292,0.000745
293,0.000809
294,0.000765
295,0.000896
296,0.000806
297,0.000662
298,0.000609
299,0.001010
300,0.000825
301,0.000772
302,0.000725
303,0.000819
304,0.000916
305,0.000675
306,0.000793
307,0.000709
308,0.000818
309,0.000918
310,0.000802
311,0.000813
312,0.000944
313,0.000640
314,0.000562
315,0.000625
316,0.000900
317,0.001118
318,0.000852
319,0.000692
320,0.000679
321,0.000820
322,0.000847
323,0.000714
324,0.000648
325,0.000903
326,0.001029
327,0.000654
328,0.000626
329,0.000850
330,0.000771
331,0.000824
332,0.000910
333,0.000704
334,0.000650
335,0.000721
336,0.000841
337,0.000828
338,0.000806
339,0.000849
340,0.000754
341,0.000731
342,0.000815
343,0.000818
344,0.000882
345,0.000808
346,0.000729
347,0.000801
348,0.000799
349,0.000674
350,0.000619
351,0.000771
352,0.000977
353,0.000823
354,0.000865
355,0.001022
356,0.000692
357,0.000533
358,0.000691
359,0.001051
360,0.000907
361,0.000635
362,0.000789
363,0.000830
364,0.000662
365,0.000689
366,0.000928
367,0.000741
368,0.000808
369,0.000828
370,0.000724
371,0.000693
372,0.000809
373,0.000916
374,0.000707
375,0.000763
376,0.000876
377,0.000767
378,0.000683
379,0.000686
380,0.000802
381,0.000816
382,0.000709
383,0.000846
384,0.000802
385,0.000588
