Timestamp,Experiment_ID,Model_Type,Task,n_layer,n_embd,n_head,n_qubits,q_depth,learning_rate,num_epochs_run,seq_len_train,Config_Block_Size,Config_n_intermediate,MAE,MSE
2025-05-16_03-11-58,q_noisy_damped_2025-05-16_03-11-58,Quantum,NoisyDampedOsc,1,16,2,4,1,1.0e-03,1000,20,30,32,0.044156,0.003118
