Epoch,Average Loss
1,0.081495
2,0.187138
3,0.107566
4,0.175014
5,0.154047
6,0.133114
7,0.133495
8,0.133385
9,0.130428
10,0.123239
11,0.114966
12,0.102727
13,0.083981
14,0.070524
15,0.063759
16,0.057733
17,0.055136
18,0.052492
19,0.049112
20,0.042267
21,0.031745
22,0.027294
23,0.025791
24,0.025790
25,0.024381
26,0.022909
27,0.021262
28,0.020034
29,0.018613
30,0.017441
31,0.017261
32,0.016472
33,0.015846
34,0.015540
35,0.015299
36,0.015040
37,0.014980
38,0.014599
39,0.013925
40,0.013508
41,0.012940
42,0.012647
43,0.012439
44,0.012449
45,0.012111
46,0.011888
47,0.011739
48,0.011747
49,0.011894
50,0.011743
51,0.011551
52,0.011427
53,0.010964
54,0.011034
55,0.010804
56,0.010847
57,0.010733
58,0.010708
59,0.010607
60,0.010536
61,0.010522
62,0.010510
63,0.010478
64,0.010469
65,0.010478
66,0.010449
67,0.010393
68,0.010427
69,0.010356
70,0.010319
71,0.010304
72,0.010277
73,0.010215
74,0.010205
75,0.010191
76,0.010192
77,0.010176
78,0.010179
79,0.010140
80,0.010173
81,0.010154
82,0.010149
83,0.010127
84,0.010100
85,0.010159
86,0.010091
87,0.010053
88,0.010019
89,0.010022
90,0.009969
91,0.009989
92,0.009967
93,0.009951
94,0.009928
95,0.009888
96,0.009878
97,0.009862
98,0.009842
99,0.009839
100,0.009783
101,0.009763
102,0.009736
103,0.009712
104,0.009724
105,0.009750
106,0.009744
107,0.009710
108,0.009742
109,0.009804
110,0.009847
111,0.009817
112,0.009701
113,0.009495
114,0.009404
115,0.009398
116,0.009366
117,0.009379
118,0.009448
119,0.009548
120,0.009539
121,0.009435
122,0.009416
123,0.009343
124,0.009259
125,0.009194
126,0.009175
127,0.009160
128,0.009121
129,0.009112
130,0.009135
131,0.009045
132,0.009083
133,0.008979
134,0.009249
135,0.009705
136,0.009233
137,0.009253
138,0.009446
139,0.008835
140,0.009557
141,0.009229
142,0.009165
143,0.009415
144,0.008987
145,0.008732
146,0.008887
147,0.009215
148,0.009557
149,0.008854
150,0.008584
151,0.008704
152,0.008745
153,0.008614
154,0.008684
155,0.008681
156,0.008793
157,0.008620
158,0.008699
159,0.009212
160,0.008820
161,0.008725
162,0.008620
163,0.008255
164,0.008508
165,0.008544
166,0.008444
167,0.008418
168,0.008371
169,0.008420
170,0.008923
171,0.008996
172,0.008749
173,0.009133
174,0.008342
175,0.008421
176,0.008094
177,0.008286
178,0.008254
179,0.009334
180,0.008892
181,0.008431
182,0.008537
183,0.008379
184,0.008373
185,0.008159
186,0.008203
187,0.008454
188,0.009321
189,0.008709
190,0.008452
191,0.008691
192,0.008085
193,0.008050
194,0.008027
195,0.008017
196,0.008080
197,0.008221
198,0.008717
199,0.008326
200,0.008289
201,0.008239
202,0.008194
203,0.008449
204,0.008316
205,0.008627
206,0.008449
207,0.008484
208,0.008455
209,0.008375
210,0.008419
211,0.008143
212,0.008381
213,0.009563
214,0.009309
215,0.009127
216,0.009381
217,0.009024
218,0.008537
219,0.008072
220,0.007973
221,0.008002
222,0.008138
223,0.008185
224,0.008240
225,0.008267
226,0.009160
227,0.009125
228,0.008393
229,0.008270
230,0.008091
231,0.007852
232,0.008260
233,0.007999
234,0.008181
235,0.008556
236,0.008495
237,0.008743
238,0.008587
239,0.008380
240,0.008322
241,0.008116
242,0.008084
243,0.008048
244,0.008019
245,0.008000
246,0.007989
247,0.008356
248,0.008431
249,0.008495
250,0.008812
251,0.008348
252,0.008059
253,0.007944
254,0.007841
255,0.007962
256,0.008878
257,0.008659
258,0.009140
259,0.008358
260,0.008270
261,0.008107
262,0.009110
263,0.009234
264,0.008673
265,0.008176
266,0.007918
267,0.008226
268,0.007946
269,0.008121
270,0.008292
271,0.008411
272,0.009797
273,0.008831
274,0.008528
275,0.008717
276,0.008480
277,0.008263
278,0.008207
279,0.007903
280,0.008045
281,0.007853
282,0.007963
283,0.008123
284,0.008045
285,0.007849
286,0.008012
287,0.007927
288,0.007864
289,0.007933
290,0.007939
291,0.007801
292,0.007920
293,0.007853
294,0.007925
295,0.007784
296,0.007836
297,0.007796
298,0.007764
299,0.007845
300,0.007747
301,0.007765
302,0.007814
303,0.007745
304,0.007787
305,0.007705
306,0.007694
307,0.007809
308,0.007682
309,0.007731
310,0.007958
311,0.008410
312,0.008137
313,0.008493
314,0.008494
315,0.008327
316,0.008682
317,0.008717
318,0.008088
319,0.007840
320,0.007512
321,0.007660
322,0.007632
323,0.007737
324,0.008125
325,0.008311
326,0.008356
327,0.008212
328,0.008499
329,0.008055
330,0.008130
331,0.007717
332,0.007460
333,0.007428
334,0.007418
335,0.007525
336,0.007523
337,0.007571
338,0.007640
339,0.008004
340,0.007795
341,0.007977
342,0.009091
343,0.008343
344,0.008074
345,0.007662
346,0.007405
347,0.007472
348,0.007561
349,0.007494
350,0.007626
351,0.007659
352,0.007679
