Epoch,Average Loss
1,0.055924
2,0.039486
3,0.037744
4,0.036906
5,0.035574
6,0.028539
7,0.030801
8,0.036802
9,0.033117
10,0.033808
11,0.032838
12,0.031040
13,0.033615
14,0.032915
15,0.034922
16,0.032036
17,0.024882
18,0.030843
19,0.031715
20,0.029892
21,0.025870
22,0.032767
23,0.026201
24,0.030162
25,0.032339
26,0.020791
27,0.028700
28,0.032098
29,0.024974
30,0.027835
31,0.026522
32,0.024903
33,0.029245
34,0.022558
35,0.033697
36,0.021977
37,0.030352
38,0.023098
39,0.026566
40,0.021072
41,0.025861
42,0.024765
43,0.020157
44,0.020615
45,0.015692
46,0.013593
47,0.028261
48,0.007630
49,0.016938
50,0.010066
51,0.017887
52,0.009389
53,0.009385
54,0.014149
55,0.008266
56,0.022069
57,0.026602
58,0.028100
59,0.021894
60,0.019530
61,0.031755
62,0.023280
63,0.025155
64,0.009780
65,0.009843
66,0.032106
67,0.010789
68,0.005870
69,0.026639
70,0.037471
71,0.032780
72,0.012698
73,0.021144
74,0.007434
75,0.013838
76,0.009234
77,0.013441
78,0.026019
79,0.017051
80,0.018100
81,0.024015
82,0.016376
83,0.005423
84,0.035124
85,0.014843
86,0.014064
87,0.001776
88,0.012309
89,0.001351
90,0.022937
91,0.021201
92,0.003708
93,0.016595
94,0.008428
95,0.001754
96,0.010228
97,0.029769
98,0.031623
99,0.011866
100,0.010974
101,0.002906
102,0.030304
103,0.028737
104,0.010961
105,0.009251
106,0.007242
107,0.007884
108,0.014856
109,0.007007
110,0.010022
111,0.008639
112,0.003374
113,0.005573
114,0.005947
115,0.001456
116,0.002014
117,0.003801
118,0.003808
119,0.001274
120,0.001337
121,0.000412
122,0.013624
123,0.006578
124,0.001780
125,0.002040
126,0.021615
127,0.003399
128,0.006888
129,0.001720
130,0.023291
131,0.008000
132,0.008012
133,0.005346
134,0.017519
135,0.014103
136,0.015203
137,0.011529
138,0.014815
139,0.012467
140,0.004463
141,0.013267
142,0.009192
143,0.005574
144,0.005785
145,0.005976
146,0.005240
147,0.006171
148,0.008103
149,0.007395
150,0.002003
151,0.004753
152,0.002808
153,0.002419
154,0.004371
155,0.004142
156,0.000418
157,0.004048
158,0.007676
159,0.000806
160,0.000573
161,0.000421
162,0.000263
163,0.000206
164,0.000281
165,0.010378
166,0.001952
167,0.008131
168,0.015701
169,0.001103
170,0.001140
171,0.020759
172,0.028197
173,0.010046
174,0.015255
175,0.008296
176,0.017006
177,0.026109
178,0.015491
179,0.018293
180,0.005463
181,0.005704
182,0.005256
183,0.006086
184,0.004785
185,0.004626
186,0.023215
187,0.007249
188,0.004374
189,0.004347
190,0.004306
191,0.026361
192,0.023246
193,0.002210
194,0.015460
195,0.005197
196,0.012045
197,0.002311
198,0.018304
199,0.017384
200,0.028586
201,0.005419
202,0.022636
203,0.007766
204,0.018107
205,0.002355
206,0.019071
207,0.022769
208,0.005516
209,0.020095
210,0.018136
211,0.019007
212,0.012094
213,0.005108
214,0.011103
215,0.006153
216,0.001950
217,0.022729
218,0.003383
219,0.025512
220,0.004396
221,0.030617
222,0.011835
223,0.036325
224,0.019260
225,0.017867
226,0.003054
227,0.001657
228,0.032954
229,0.031660
230,0.028385
231,0.009541
232,0.020775
233,0.003387
234,0.021323
235,0.011365
236,0.003236
237,0.003337
238,0.021004
239,0.012331
240,0.002949
241,0.016473
242,0.013334
243,0.013583
244,0.026338
245,0.006399
246,0.017805
247,0.003306
248,0.005047
249,0.018066
250,0.004824
251,0.023732
252,0.021017
253,0.005497
254,0.010518
255,0.032266
256,0.019441
257,0.017656
258,0.011523
259,0.029154
260,0.010043
261,0.003568
262,0.012027
263,0.004350
264,0.034171
265,0.011265
266,0.015225
267,0.002840
268,0.016861
269,0.026559
270,0.040519
271,0.002893
272,0.014906
273,0.036173
274,0.020306
275,0.026224
276,0.011470
277,0.014464
278,0.019552
279,0.005731
280,0.026882
281,0.003199
282,0.025927
283,0.018480
284,0.025556
285,0.004958
286,0.001703
287,0.025850
288,0.002415
289,0.024348
290,0.013428
291,0.018136
292,0.014225
293,0.019263
294,0.025051
295,0.005013
296,0.001272
297,0.012523
298,0.002987
299,0.002513
300,0.018072
301,0.002696
302,0.013850
303,0.012285
304,0.016087
305,0.014731
306,0.011108
307,0.001194
308,0.021911
309,0.015201
310,0.027684
311,0.014135
312,0.002005
313,0.029485
314,0.002677
315,0.017380
316,0.012050
317,0.006629
318,0.029383
319,0.008749
320,0.014794
321,0.020393
322,0.004271
323,0.011904
324,0.034012
325,0.003212
326,0.000801
327,0.028987
328,0.005231
329,0.020373
330,0.001703
331,0.035054
332,0.029877
333,0.025343
334,0.025581
335,0.017544
336,0.032062
337,0.026537
338,0.007999
339,0.020692
340,0.019799
341,0.015920
342,0.009400
343,0.013346
344,0.001329
345,0.035760
346,0.037345
347,0.028168
348,0.016593
349,0.002793
350,0.003245
351,0.014767
352,0.006817
353,0.016384
354,0.013639
355,0.012695
356,0.001050
357,0.013896
358,0.004558
359,0.018502
360,0.014652
361,0.026941
362,0.004056
363,0.006328
364,0.012491
365,0.002279
366,0.016936
367,0.004458
368,0.008203
369,0.000720
370,0.020912
