Timestamp,Experiment_ID,Model_Type,Task,n_layer,n_embd,n_head,n_qubits,q_depth,learning_rate,num_epochs_run,seq_len_train,Config_Block_Size,Config_n_intermediate,MAE,MSE
2025-05-15_16-23-42,q_arma_2025-05-15_16-23-42,Quantum,ARMA,1,16,2,4,1,1.0e-03,1000,20,30,32,2.105556,6.952789
