Epoch,Average Loss
1,0.313136
2,0.325525
3,0.314031
4,0.326729
5,0.326565
6,0.336954
7,0.294080
8,0.322589
9,0.319040
10,0.320737
11,0.317786
12,0.318201
13,0.321113
14,0.311654
15,0.312506
16,0.326069
17,0.314567
18,0.321706
19,0.300703
20,0.315437
21,0.305309
22,0.317828
23,0.290747
24,0.316059
25,0.314774
26,0.294225
27,0.299923
28,0.293898
29,0.298287
30,0.294303
31,0.294382
32,0.293032
33,0.292324
34,0.287374
35,0.295320
36,0.286937
37,0.313402
38,0.294981
39,0.292832
40,0.293395
41,0.291796
42,0.292619
43,0.288114
44,0.299347
45,0.296493
46,0.313274
47,0.290815
48,0.301711
49,0.292752
50,0.295551
51,0.295013
52,0.292297
53,0.293819
54,0.299002
55,0.297284
56,0.294526
57,0.293484
58,0.290430
59,0.301798
60,0.298800
61,0.297626
62,0.295466
63,0.293465
64,0.295159
65,0.293420
66,0.291225
67,0.292584
68,0.292980
69,0.292466
70,0.292026
71,0.281929
72,0.327230
73,0.293818
74,0.294068
75,0.294126
76,0.293771
77,0.291730
78,0.288527
79,0.297232
80,0.292130
81,0.290235
82,0.293991
83,0.291207
84,0.292306
85,0.292178
86,0.288325
87,0.290206
88,0.328929
89,0.322956
90,0.293498
91,0.294666
92,0.294170
93,0.293538
94,0.292808
95,0.292362
96,0.303831
97,0.295506
98,0.294445
99,0.295322
100,0.281726
101,0.324179
102,0.351166
103,0.292337
104,0.292029
105,0.294115
106,0.292267
107,0.293088
108,0.292766
109,0.292215
110,0.292056
111,0.296046
112,0.294475
113,0.292808
114,0.292370
115,0.292556
116,0.292305
117,0.293238
118,0.292350
119,0.293774
120,0.292467
121,0.292115
122,0.291989
123,0.291685
124,0.294052
125,0.292456
126,0.289293
127,0.295183
128,0.291521
129,0.292919
130,0.292930
131,0.293031
132,0.293249
133,0.284311
134,0.299164
135,0.293453
136,0.290285
137,0.292370
138,0.290250
139,0.291030
140,0.283722
141,0.315583
142,0.290928
143,0.287418
144,0.286047
145,0.274744
146,0.311441
147,0.288788
148,0.286999
149,0.286206
150,0.285651
151,0.284099
152,0.269394
153,0.289148
154,0.284488
155,0.283885
156,0.272950
157,0.291006
158,0.279873
159,0.278870
160,0.278131
161,0.279918
162,0.280383
163,0.281287
164,0.282194
165,0.280580
166,0.279953
167,0.281580
168,0.281592
169,0.281639
170,0.281986
171,0.281009
172,0.289987
173,0.282969
174,0.282404
175,0.283336
176,0.280258
177,0.283925
178,0.278289
179,0.283734
180,0.281875
181,0.283707
182,0.282473
183,0.281681
184,0.285062
185,0.284324
186,0.282561
187,0.288368
188,0.286919
189,0.288682
190,0.285076
191,0.285387
192,0.287126
193,0.284021
194,0.295752
195,0.287376
196,0.286488
197,0.287020
198,0.287374
199,0.289458
200,0.282185
201,0.285102
202,0.288573
203,0.281287
204,0.282457
205,0.281054
206,0.280958
207,0.281477
208,0.284096
209,0.281475
210,0.283438
211,0.284426
212,0.280311
213,0.282269
214,0.280575
215,0.281420
216,0.283938
217,0.276974
218,0.281845
219,0.281376
220,0.279223
221,0.278400
222,0.279942
223,0.278398
224,0.278438
225,0.278939
226,0.278807
227,0.281979
228,0.278971
229,0.276944
230,0.279309
231,0.282635
232,0.283774
233,0.282575
234,0.280628
235,0.279826
236,0.279251
237,0.280800
238,0.282205
239,0.280707
240,0.278753
241,0.277894
242,0.278345
243,0.275837
244,0.278514
245,0.277542
246,0.278052
247,0.274801
248,0.307932
249,0.276199
250,0.277374
251,0.277666
252,0.276163
253,0.274760
254,0.275177
255,0.276730
256,0.277421
257,0.276412
258,0.275854
259,0.276638
260,0.275570
261,0.274276
262,0.279421
263,0.266693
264,0.295691
265,0.277423
266,0.282233
267,0.283432
268,0.283253
269,0.284702
270,0.285004
271,0.285087
272,0.282533
273,0.279218
274,0.281189
275,0.283601
276,0.285304
277,0.283714
278,0.281667
279,0.278129
280,0.282194
281,0.282996
282,0.275048
283,0.280679
284,0.281508
285,0.277410
286,0.281141
287,0.283643
288,0.281489
289,0.276151
290,0.279934
291,0.282347
292,0.279524
293,0.279134
294,0.273905
295,0.277656
296,0.282905
297,0.275029
298,0.278031
299,0.277289
300,0.279786
301,0.281129
302,0.283671
303,0.278365
304,0.274079
305,0.273639
306,0.274516
307,0.275596
308,0.275193
309,0.286902
310,0.285479
311,0.281790
312,0.280266
313,0.285529
314,0.280823
315,0.279565
316,0.286799
317,0.278033
318,0.282252
319,0.281035
320,0.277908
321,0.275851
322,0.274331
323,0.279287
324,0.280759
325,0.275471
326,0.275306
327,0.276487
328,0.282713
329,0.277389
330,0.310483
331,0.286387
332,0.283924
333,0.283408
334,0.276963
335,0.276989
336,0.278344
337,0.281633
338,0.277370
339,0.281882
340,0.284177
341,0.280453
342,0.279073
343,0.278654
344,0.271824
345,0.316413
346,0.274110
347,0.280509
348,0.276155
349,0.275285
350,0.281970
351,0.278552
352,0.281569
353,0.274038
354,0.272495
355,0.277095
356,0.282058
357,0.283418
358,0.281005
359,0.273900
360,0.277036
361,0.277806
362,0.284028
363,0.284894
364,0.280387
365,0.281195
366,0.281932
367,0.281163
368,0.280899
369,0.282493
370,0.286445
371,0.287592
372,0.282398
373,0.295642
374,0.282043
375,0.285599
376,0.282266
377,0.283191
378,0.282110
379,0.281188
380,0.279982
381,0.279507
382,0.282003
383,0.275806
384,0.282193
385,0.283258
386,0.278354
387,0.276939
388,0.321902
389,0.298286
390,0.287513
391,0.286843
392,0.288802
393,0.289756
394,0.289994
395,0.285494
396,0.298422
397,0.287450
398,0.283290
399,0.290690
400,0.287898
401,0.285727
402,0.284911
403,0.284873
404,0.285255
405,0.282049
406,0.283716
407,0.281313
408,0.284496
409,0.282687
410,0.284210
411,0.284022
412,0.284736
413,0.279012
414,0.273680
415,0.278844
416,0.285801
417,0.278037
418,0.279755
419,0.268541
420,0.300181
421,0.279915
422,0.279270
423,0.272121
424,0.282311
425,0.284441
426,0.283264
427,0.277947
428,0.295043
429,0.278461
430,0.286193
431,0.288613
432,0.285325
433,0.288147
434,0.280860
435,0.281234
436,0.285275
437,0.282493
438,0.283441
439,0.284407
440,0.284353
441,0.283317
442,0.283532
443,0.279488
444,0.297049
445,0.295695
446,0.292672
447,0.291535
448,0.291197
449,0.290880
450,0.290109
451,0.290765
452,0.288751
453,0.290714
454,0.288099
455,0.285546
456,0.291316
457,0.288959
458,0.288586
459,0.290746
460,0.285554
461,0.286233
462,0.285704
463,0.282303
464,0.288467
465,0.286203
466,0.280836
467,0.284669
468,0.282891
469,0.282392
470,0.285935
471,0.290382
472,0.291100
473,0.290960
474,0.287194
475,0.290745
476,0.285968
477,0.290260
478,0.286148
479,0.289291
480,0.287225
481,0.281655
482,0.294652
483,0.291113
484,0.285537
485,0.287575
486,0.287264
487,0.286777
488,0.286732
489,0.285554
490,0.288929
491,0.288123
492,0.285392
493,0.286446
494,0.278956
495,0.295312
496,0.288557
497,0.288840
498,0.285633
499,0.289674
500,0.285452
501,0.286764
502,0.286890
503,0.280639
504,0.303242
505,0.285291
506,0.291723
507,0.289189
508,0.285917
509,0.290542
510,0.286434
511,0.284131
512,0.285657
513,0.285759
514,0.285985
515,0.285439
516,0.286275
517,0.285874
518,0.284056
519,0.282812
520,0.285177
521,0.284407
522,0.284430
523,0.283599
524,0.283276
525,0.271399
526,0.286013
527,0.311572
528,0.289125
529,0.287402
530,0.287018
531,0.285027
532,0.270918
533,0.305401
534,0.305096
535,0.286949
536,0.285841
537,0.284273
538,0.283636
539,0.282173
540,0.284800
541,0.284074
542,0.285392
543,0.281016
544,0.286433
545,0.288793
546,0.289078
547,0.282089
548,0.290381
549,0.285770
550,0.289717
551,0.287572
552,0.282893
553,0.283591
554,0.282307
555,0.284654
556,0.287174
557,0.279331
558,0.285837
559,0.287110
560,0.278901
561,0.284738
562,0.290090
563,0.284402
564,0.280641
565,0.283399
566,0.296010
567,0.286545
568,0.282100
569,0.279863
570,0.283371
571,0.285859
572,0.280557
573,0.278565
574,0.281370
575,0.280160
576,0.279413
577,0.278660
578,0.278978
579,0.279738
580,0.280503
581,0.281892
582,0.279750
583,0.282230
584,0.278983
585,0.284767
586,0.285156
587,0.283347
588,0.281262
589,0.281165
590,0.280408
591,0.278681
592,0.277512
593,0.278825
594,0.277741
595,0.276068
596,0.276598
597,0.277664
598,0.277942
599,0.275413
600,0.272251
601,0.280768
602,0.278020
603,0.277465
604,0.278817
605,0.274551
606,0.277841
607,0.275109
608,0.277352
609,0.280299
610,0.274921
611,0.275888
612,0.269556
613,0.320662
614,0.285178
615,0.284065
616,0.282039
617,0.283551
618,0.281695
619,0.274389
620,0.313172
621,0.311822
622,0.283358
623,0.282662
624,0.279974
625,0.279091
626,0.280264
627,0.279848
628,0.281584
629,0.277036
630,0.284716
631,0.280444
632,0.279635
633,0.281574
634,0.279284
635,0.279774
636,0.278790
637,0.276038
638,0.288685
639,0.279400
640,0.275409
641,0.282895
642,0.279963
643,0.279551
644,0.278683
645,0.280859
646,0.283870
647,0.279889
648,0.280085
649,0.276016
650,0.294663
651,0.275363
652,0.285295
653,0.279113
654,0.281046
655,0.283040
656,0.281898
657,0.278156
658,0.277181
659,0.297596
660,0.284867
661,0.283503
662,0.282466
663,0.281745
664,0.280453
665,0.280422
666,0.279852
667,0.282188
668,0.286561
669,0.284313
670,0.287338
671,0.281826
672,0.280867
673,0.280336
674,0.271354
675,0.331034
676,0.291694
677,0.282124
678,0.288685
679,0.286643
680,0.285780
681,0.284483
682,0.284686
683,0.286849
684,0.285167
685,0.286568
686,0.287066
687,0.286647
688,0.286333
689,0.286137
690,0.286081
691,0.286602
692,0.284527
693,0.289951
694,0.288868
695,0.288116
696,0.288090
697,0.288291
698,0.288064
699,0.289795
700,0.291215
701,0.289473
702,0.288825
703,0.289924
704,0.289621
705,0.280284
706,0.296745
707,0.320330
708,0.348494
709,0.290365
710,0.287661
711,0.287712
712,0.287887
713,0.288220
714,0.288849
715,0.288661
716,0.288698
717,0.271682
718,0.310590
719,0.339007
720,0.297490
721,0.290635
722,0.287474
723,0.288379
724,0.286324
725,0.287932
726,0.282102
727,0.286021
728,0.289626
729,0.287233
730,0.286978
731,0.288038
732,0.286822
733,0.289102
734,0.287229
735,0.286975
736,0.293800
737,0.288948
738,0.290087
739,0.286385
740,0.289979
741,0.286619
742,0.291058
743,0.287591
744,0.288038
745,0.284691
746,0.284241
747,0.285521
748,0.288340
749,0.285264
750,0.282843
751,0.290476
752,0.288022
753,0.288139
754,0.287690
755,0.289938
756,0.284890
757,0.288400
758,0.286605
759,0.287895
760,0.289996
761,0.289155
762,0.288570
763,0.287917
764,0.285624
765,0.289702
766,0.287857
767,0.286001
768,0.291584
769,0.289190
770,0.287314
771,0.292652
772,0.288724
773,0.291464
774,0.288616
775,0.287415
776,0.283314
777,0.308760
778,0.292012
779,0.292020
780,0.292308
781,0.289172
782,0.289091
783,0.285672
784,0.291252
785,0.282624
786,0.291292
787,0.286416
788,0.287920
789,0.288942
790,0.288886
791,0.287471
792,0.288611
793,0.286415
794,0.288916
795,0.285393
796,0.289429
797,0.289117
798,0.286498
799,0.288601
800,0.284831
801,0.290325
802,0.288517
803,0.288731
804,0.288399
805,0.288077
806,0.287028
807,0.287496
808,0.288138
809,0.286684
810,0.278571
811,0.290133
812,0.337759
813,0.286777
814,0.290347
815,0.287390
816,0.288137
817,0.288318
818,0.288547
819,0.285173
820,0.289964
821,0.291212
822,0.289321
823,0.287512
824,0.287774
825,0.285930
826,0.280317
827,0.293857
828,0.285932
829,0.289137
830,0.287456
831,0.288313
832,0.287529
833,0.286409
834,0.284942
835,0.289382
836,0.286114
837,0.288862
838,0.287119
839,0.286200
840,0.279726
841,0.293866
842,0.285885
843,0.286360
844,0.286495
845,0.284919
846,0.285150
847,0.288212
848,0.286257
849,0.287116
850,0.287273
851,0.288989
852,0.286412
853,0.286218
854,0.288137
855,0.286601
856,0.285142
857,0.284678
858,0.288450
859,0.286350
860,0.287579
861,0.286115
862,0.291527
863,0.285562
864,0.287852
865,0.285468
866,0.287521
867,0.286805
868,0.264608
869,0.335234
870,0.293694
871,0.291711
872,0.287650
873,0.284994
874,0.283712
875,0.283816
876,0.284728
877,0.286434
878,0.284449
879,0.286400
880,0.286340
881,0.286316
882,0.286697
883,0.288606
884,0.288266
885,0.288809
886,0.284086
887,0.290594
888,0.288792
889,0.283892
890,0.289726
891,0.286199
892,0.286360
893,0.284467
894,0.284285
895,0.284238
896,0.283218
897,0.273434
898,0.318199
899,0.288132
900,0.287153
901,0.286495
902,0.286086
903,0.284938
904,0.287937
905,0.287278
906,0.284474
907,0.287357
908,0.286492
909,0.284646
910,0.283926
911,0.287124
912,0.288717
913,0.288564
914,0.287485
915,0.288453
916,0.284835
917,0.290638
918,0.288791
919,0.287649
920,0.289115
921,0.287197
922,0.287943
923,0.285830
924,0.289722
925,0.293038
926,0.289660
927,0.288661
928,0.289158
929,0.285947
930,0.289078
931,0.290372
932,0.289013
933,0.288221
934,0.287885
935,0.288627
936,0.288950
937,0.288371
938,0.286647
939,0.284590
940,0.285719
941,0.295386
942,0.291358
943,0.288710
944,0.289424
945,0.289400
946,0.287327
947,0.285362
948,0.287770
949,0.296006
950,0.287850
951,0.286897
952,0.287445
953,0.286645
954,0.284650
955,0.296465
956,0.291065
957,0.286645
958,0.288155
959,0.289844
960,0.283187
961,0.297939
962,0.290229
963,0.288348
964,0.286596
965,0.287554
966,0.288914
967,0.288559
968,0.285771
969,0.291929
970,0.288934
971,0.291171
972,0.287757
973,0.287131
974,0.285146
975,0.289632
976,0.280201
977,0.292197
978,0.298722
979,0.289049
980,0.287654
981,0.288722
982,0.287365
983,0.288644
984,0.285836
985,0.289517
986,0.281611
987,0.296328
988,0.291374
989,0.288880
990,0.288537
991,0.286404
992,0.284990
993,0.291819
994,0.280214
995,0.285388
996,0.299876
997,0.290778
998,0.288068
999,0.288974
1000,0.288090
