Epoch,Average Loss
1,0.096097
2,0.102480
3,0.097418
4,0.091571
5,0.086383
6,0.083537
7,0.081583
8,0.079842
9,0.078286
10,0.076882
11,0.075622
12,0.074504
13,0.073556
14,0.072713
15,0.071938
16,0.071165
17,0.070458
18,0.069614
19,0.068584
20,0.067907
21,0.066942
22,0.065509
23,0.065599
24,0.064006
25,0.063576
26,0.060788
27,0.059741
28,0.062378
29,0.061408
30,0.060440
31,0.060814
32,0.059955
33,0.060428
34,0.059817
35,0.060032
36,0.059789
37,0.059471
38,0.059322
39,0.059329
40,0.059226
41,0.059384
42,0.059356
43,0.059209
44,0.058688
45,0.066891
46,0.061964
47,0.058510
48,0.058855
49,0.058024
50,0.058466
51,0.058044
52,0.058146
53,0.058105
54,0.058097
55,0.057963
56,0.058380
57,0.057762
58,0.058384
59,0.057915
60,0.058153
61,0.054745
62,0.058689
63,0.056442
64,0.059109
65,0.057456
66,0.058132
67,0.057506
68,0.057502
69,0.057464
70,0.057293
71,0.057449
72,0.057759
73,0.057584
74,0.057538
75,0.057297
76,0.057235
77,0.057384
78,0.057238
79,0.057285
80,0.057238
81,0.057496
82,0.056983
83,0.057397
84,0.056733
85,0.057571
86,0.056576
87,0.055323
88,0.054232
89,0.058158
90,0.057307
91,0.056531
92,0.056526
93,0.056581
94,0.056469
95,0.056872
96,0.057042
97,0.056671
98,0.056669
99,0.056426
100,0.056777
101,0.056172
102,0.056964
103,0.056228
104,0.056456
105,0.056115
106,0.055865
107,0.055099
108,0.054342
109,0.055829
110,0.053001
111,0.054620
112,0.053387
113,0.053111
114,0.056250
115,0.053517
116,0.054236
117,0.054752
118,0.055300
119,0.054732
120,0.055662
121,0.055676
122,0.055568
123,0.055595
124,0.055946
125,0.055785
126,0.055447
127,0.055754
128,0.055518
129,0.053342
130,0.054293
131,0.055590
132,0.055582
133,0.053481
134,0.055088
135,0.055755
136,0.055472
137,0.055684
138,0.055011
139,0.056186
140,0.054876
141,0.055354
142,0.054943
143,0.055352
144,0.054929
145,0.054953
146,0.054084
147,0.055602
148,0.054328
149,0.054156
150,0.052151
151,0.054458
152,0.055090
153,0.054365
154,0.055247
155,0.055705
156,0.054405
157,0.054105
158,0.054359
159,0.055054
160,0.054728
161,0.053982
162,0.053818
163,0.052781
164,0.054399
165,0.054767
166,0.052742
167,0.052388
168,0.054091
169,0.053464
170,0.053580
171,0.054772
172,0.054197
173,0.054213
174,0.053579
175,0.053792
176,0.053746
177,0.052864
178,0.056218
179,0.051937
180,0.051646
181,0.052940
182,0.052428
183,0.053163
184,0.053193
185,0.053593
186,0.054269
187,0.053477
188,0.055820
189,0.056590
190,0.056699
191,0.053821
192,0.056245
193,0.053300
194,0.053831
195,0.054642
196,0.053212
197,0.053489
198,0.052743
